authid,pubid,author,pub_type,year,title,doi,classification,country,nature,lang,keywords,authors,author_position
160,186,Vagner Eustaquio de Carvalho,Artigo Publicado,2013.0,Surface structure of Bi_{2}Se_{3}(111) determined by low-energy electron diffraction and surface x-ray diffraction,10.1103/physrevb.88.041404,,,Completo,Inglês,  Isolante Topológicos; Leed Crystallography- computer controlled; Bi2Se3; SXRD; Estrutura Atômica de Superfície,"DOS REIS, DIOGO DUARTE; NICKLIN, CHRIS; FERNANDES, WILLIANS PRINCIPE; MI, JIANLI; IVERSEN, BO BRUMMERSTEDT; HOFMANN, PHILIP; BARRETO, LUCAS; BIANCHI, MARCO; RIBEIRO, GUILHERME ALMEIDA SILVA; SOARES, EDMAR AVELLAR; SILVA, WENDELL SIMÕES E; DE CARVALHO, VAGNER EUSTÁQUIO; RAWLE, JONATHAN; HOESCH, MORITZ",
1,187,Adriana Dall'Asta Pereira,Trabalho em Evento,2017.0,Liderança e Espiritualidade do Enfermeiro: Estudo Bibliográfico,,Internacional,Brasil,Completo,Português,  Liderança; Espiritualidade; equipe,"LIMA, A. R. E.; PEREIRA, A. D.; FERREIRA, Carla Lizandra de Lima; BACKES, D. S.; MARCHIORI, M. R. C. T.; MENEZES, N. V.",
31,187,Carla Lizandra de Lima Ferreira,Trabalho em Evento,2017.0,Liderança e espiritualidade do enfermeiro: estudo bibliográfico,,Internacional,Brasil,Completo,Português,  liderança; espiritualidade; enfermagem,"LIMA, A. R. E.; PEREIRA, Adriana Dall'asta; FERREIRA, CARLA LIZANDRA DE LIMA; MARCHIORI, M. R. C. T.; MENEZES, N. V.; BACKES, D. S.",
106,187,Mara Regina Caino Teixeira Marchiori,Trabalho em Evento,2017.0,Liderança e Espiritualidade do Enfermeiro: Estudo Bibliográfico,,Internacional,Brasil,Resumo Expandido,Português,,"MARCHIORI, Mara Regina Caino Teixeira; PEREIRA, Adriana Dallasta; Ferreira, Carla Lizandra de Lima; BACKES, D. S.; LIMA, A. R. E.; MENEZES, N. V.",Primeiro
21,189,Ariete Righi,Artigo Publicado,2013.0,Resonance Raman spectroscopy in twisted bilayer graphene,10.1016/j.ssc.2013.05.015,,,Completo,Inglês,,"RIGHI, A.;Righi, A.;Righi, Ariete;Righi A;Ariete Righi;A. Righi;A. RIGHI;Righi, A;A. Righi;A. Righia; PIMENTA, M.A.; Venezuela, P.; CHACHAM, H.; Chacham, H.; COSTA, S.D.; Fantini, C.; RUOFF, R.S.; Colombo, L.; BACSA, W.S.",Primeiro
108,189,Marcos Assuncao Pimenta,Artigo Publicado,2013.0,Resonance Raman spectroscopy in twisted bilayer graphene,10.1016/j.ssc.2013.05.015,,,Completo,Inglês,,"RIGHI, A.; Venezuela, P.; CHACHAM, H.; COSTA, S.D.; Fantini, C.; RUOFF, R.S.; Colombo, L.; BACSA, W.S.; Pimenta, M.A.",Último
126,189,Pedro Paulo de Mello Venezuela,Artigo Publicado,2013.0,Resonance Raman spectroscopy in twisted bilayer graphene,10.1016/j.ssc.2013.05.015,,,Completo,Inglês,,"Righi, A.; Venezuela, P.; Chacham, H.; COSTA, S.D.; Fantini, C.; RUOFF, R.S.; Colombo, L.; BACSA, W.S.; PIMENTA, M.A.",
55,190,Elmo Salomão Alves,Artigo Publicado,2007.0,Probing the electronic structure of bilayer graphene by Raman scattering,10.1103/PhysRevB.76.201401,,,Completo,Inglês,,"Malard, L. M.; Nilsson, J.; Elias, D. C.; Brant, J. C.; Plentz, F.; E. S. Alves;E. Alves;Alves, E S; Castro Neto, A. H.; PIMENTA, M. A.",
62,190,Flavio Orlando Plentz Filho,Artigo Publicado,2007.0,Probing the electronic structure of bilayer graphene by Raman scattering,10.1103/physrevb.76.201401,,,Completo,Inglês,  Grafeno; Raman; Estrutura Eletrônica,"MALARD, L.M.; NILSSON, J.; ELIAS, D. C.; BRANT, J. C.; Plentz, F.; ALVES, E. A.; CASTRO NETO, A. H.; PIMENTA, M. A.",
108,190,Marcos Assuncao Pimenta,Artigo Publicado,2007.0,Probing the electronic structure of bilayer graphene by Raman scattering,,,,Completo,Inglês,,"MALARD, L. M.; NILSSON, J.; ELIAS, D. C.; J C Brant; F Plentz; ALVES, E. S.; CASTRO NETO, A. H.; PIMENTA, M. A.;Pimenta, M. A.;Pimenta, Marcos A.;Pimenta, M.;Pimenta, M A;Pimenta, M.A.;PIMENTA, MAR",Último
55,191,Elmo Salomão Alves,Artigo Publicado,2008.0,Electronic properties of bilayer graphene probed by Resonance Raman Scattering,10.1002/pssb.200879591,,,Completo,Inglês,,"Malard, L. M.; Nilsson, J.; Mafra, D. L.; Elias, D. C.; Brant, J. C.; Plentz, F.; Alves, E. S.; Neto, A. H. Castro; PIMENTA, M. A.",
62,191,Flavio Orlando Plentz Filho,Artigo Publicado,2008.0,Electronic properties of bilayer graphene probed by Resonance Raman Scattering,10.1002/pssb.200879591,,,Completo,Inglês,,"Malard, L. M.; NILSSON, J.; Mafra, D. L.; ELIAS, D. C.; BRANT, J. C.; Plentz, F.; Alves, E. S.; Neto, A. H. Castro; PIMENTA, M. A.",
108,191,Marcos Assuncao Pimenta,Artigo Publicado,2008.0,Electronic properties of bilayer graphene probed by Resonance Raman Scattering,10.1002/pssb.200879591,,,Completo,Inglês,,"MALARD, L. M.; NILSSON, J.; MAFRA, D. L.; ELIAS, D. C.; Brant, J. C.; Plentz, F.; ALVES, E. S.; Neto, A. H. Castro; PIMENTA, M. A.;Pimenta, M. A.;Pimenta, Marcos A.;Pimenta, M.;Pimenta, M A;Pimenta, M.A.;PIMENTA, MAR",Último
55,192,Elmo Salomão Alves,Artigo Publicado,2011.0,Rapid fabrication of bilayer graphene devices using direct laser writing photolithography,10.1116/1.3556978,,,Completo,Inglês,,"Leon, J. A.; Alves, E. S.; Elias, D. C.; Brant, J. C.; Barbosa, T. C.; Malard, L. M.; PIMENTA, M. A.; RIBEIRO, G. M.; Plentz, F.",
62,192,Flavio Orlando Plentz Filho,Artigo Publicado,2011.0,Rapid fabrication of bilayer graphene devices using direct laser writing photolithography,10.1116/1.3556978,,,Completo,Inglês,,"Leon, J. A.; Plentz, F.; Alves, E. S.; ELIAS, D. C.; BRANT, J. C.; Barbosa, T. C.; Malard, L. M.; PIMENTA, M. A.; Ribeiro, G. M.; PLENTZ, F.",
108,192,Marcos Assuncao Pimenta,Artigo Publicado,2011.0,Rapid fabrication of bilayer graphene devices using direct laser writing photolithography,10.1116/1.3556978,,,Completo,Inglês,,"Leon, J. A.; ALVES, E. S.; ELIAS, D. C.; Brant, J. C.; Barbosa, T. C.; MALARD, L. M.; Pimenta, M. A.; RIBEIRO, G. M.; Plentz, F.",
0,194,Adelina Pinheiro Santos,Artigo Publicado,2017.0,Implications of PEGylation of Carbon Nanotubes for Central Nervous System Bioavailability,10.2174/1871527316666170731111735,,,Completo,Inglês,  carbon nanotubes; PEGylation; biodistribution; neuroscience; brain,"BRUCH, GISELE EVA; CORDEIRO, MARCOS F.; GOMIDES, LIVIA S.; PEIXOTO, CAROLINA; CORDEIRO, ARTHUR P.; BOSCO, LIDIANE DAL; SANTOS, ADELINA P.; BARROS, DANIELA M.",
44,194,Daniela Martí Barros,Artigo Publicado,2017.0,Implications of PEGylation of Carbon Nanotubes for Central Nervous System Bioavailability,10.2174/1871527316666170731111735,,,Completo,Inglês,  biodistribution; brain; carbon nanotubes; nanotechnology; neuroscience; PEGylation,"BRUCH, GISELE EVA; CORDEIRO, MARCOS F.; GOMIDES, LIVIA S.; PEIXOTO, CAROLINA; CORDEIRO, ARTHUR P.; BOSCO, LIDIANE DAL; SANTOS, ADELINA P.; BARROS, DANIELA M.",Último
66,194,Gisele Eva Bruch,Artigo Publicado,2018.0,Implications of PEGylation of Carbon Nanotubes for Central Nervous System Bioavailability,10.2174/1871527316666170731111735,,,Completo,Inglês,,"BRUCH, GISELE EVA; CORDEIRO, MARCOS F.; GOMIDES, LIVIA S.; PEIXOTO, CAROLINA; CORDEIRO, ARTHUR P.; BOSCO, LIDIANE DAL; SANTOS, ADELINA P.; BARROS, DANIELA M.",Primeiro
18,196,Andre Santarosa Ferlauto,Artigo Publicado,2005.0,Polymer Blend for Electrolyte and Electrode Coatings,10.1002/masy.200551119,,,Completo,Inglês,,"LAVALL, R L; TRIGUEIRO, J P C; BORGES, R S; FERLAUTO, A. S.;Ferlauto, Andre S.;FERLAUTO, A;Ferlauto, A S;Ferlauto, André S.;Ferlauto, Andre Sant; FURTADO, C A; SILVA, G G",
36,196,Clascidia Aparecida Furtado,Artigo Publicado,2005.0,Polymer Blend for Electrolyte and Electrode Coatings,,,Estados Unidos,Completo,Inglês,  polymer electrolyte; carbon black; composite; coating; DSC; AFM,"LAVALL, R. L.; TRIGUEIRO, J. P. C.; BORGES, R. S.; FERLAUTO, A. S.; FURTADO, C. A.;Furtado, Clascidia A.;Furtado, C.A.;Furtado, C A;FURTADO, CLASCÍDIA APARECIDA;FURTADO; SILVA, G. G.",
137,196,Rodrigo Lassarote Lavall,Artigo Publicado,2005.0,Polymer blend for electrolyte and electrode coatings.,10.1002/masy.200551119,,,Completo,Inglês,  PEO; polymeric electrolyte; carbon black; composite electrode; Spray coating,"LAVALL, R. L.;Lavall, Rodrigo L.;Lavall, Rodrigo Lassarote;LAVALL, RODRIGO L;LAVALL, RODRIGO LASSARO; Trigueiro, J.P.C.; Borges, R. S.; Ferlauto, A.S.; Furtado, C.A.; SILVA, G. G.",Primeiro
27,197,Bruno Stefanello Vizzotto,Artigo Publicado,2018.0,Prevalence of Zika Virus (Zikv) in blood donors from a hemotherapy service of the southern region of Brazil,10.1111/voxs.12436,,,Completo,Inglês,,"DIEFENBACH, C. F.; SLAVOV, S. N.; KASHIMA, S.; FERREIRA, A. R.; HESPANHOL, M. R.; BANDEIRA, B. S.; VIZZOTTO, B. S.; KRAUSE, L. M. F.; MARTINS, J. S.",
86,197,Juliana Saibt Martins,Artigo Publicado,2018.0,Prevalence of Zika Virus (Zikv) in blood donors from a hemotherapy service of the southern region of Brazil,10.1111/voxs.12436,,,Completo,Inglês,,"DIEFENBACH, C. F.; SLAVOV, S. N.; KASHIMA, S.; FERREIRA, A. R.; HESPANHOL, M. R.; BANDEIRA, B. S.; VIZZOTTO, B. S.; KRAUSE, L. M. F.; MARTINS, J. S.",Último
97,197,Luciana Maria Fontanari Krause,Artigo Publicado,2018.0,PREVALENCE OF ZIKA VIRUS (ZIKV) IN BLOOD DONORS FROM A HEMOTHERAPY SERVICE OF THE SOUTHERN REGION OF BRAZIL,,,,Completo,Inglês,,"DIEFENBACH, C. F.; SLAVOV, S.; KASHIMA, S.; FERREIRA, A.; HESPANHOL, M.; BANDEIRA, B.; VIZZOTTO, B.; FONTANARI, L. M. ou FONTANARI KRAUSE, L.M.; MARTINS, J.",
82,198,José María Monserrat,Trabalho em Evento,2011.0,In vitro exposure to fullerene C60 influences redox state and lipid peroxidation in brain and gills from Cyprinus carpio (Cyprinidae),,Internacional,Venezuela,Resumo,Português,  nanotoxicologia; fulereno; carpa; dano oxidativo,"FERREIRA, Josencler Luis Ribas; MONSERRAT, José María; BARROS, Daniela Martí; GERACITANO, Laura Alicia; FILLMANN, Gilberto; FOSSA, C. E.; ALMEIDA, E. A.; Prado, M.; Almeida Neves, B.R.; Pinheiro, Maurício V.B.",Último
44,198,Daniela Martí Barros,Artigo Publicado,2012.0,In vitro exposure to fullerene C60 influences redox state and lipid peroxidation in brain and gills from Cyprinus carpio (Cyprinidae),10.1002/etc.1792,,,Completo,Inglês,  fulereno; gills; brain,"Ferreira, Josencler L.R.; Monserrat, José M.; Barros, Daniela M.; Geracitano, Laura A.; Fillmann, Gilberto; Fossa, Carlos Eduardo; de Almeida, Eduardo A.; de Castro Prado, Mariana; Neves, Bernardo Ruegger Almeida; Pinheiro, Maurício Veloso Brant",
82,198,José María Monserrat,Artigo Publicado,2012.0,In vitro exposure to fullerene C60 influences redox state and lipid peroxidation in brain and gills from Cyprinus carpio (Cyprinidae),10.1002/etc.1792,,,Completo,Inglês,  nanotoxicologia; estado redox; carpa; dano oxidativo,"Ferreira, Josencler L.R.; Monserrat, José Maria; Barros, Daniela M.; Geracitano, Laura A.; FILLMANN, Gilberto; Fossa, Carlos Eduardo; de Almeida, Eduardo A.; de Castro Prado, Mariana; Neves, Bernardo Ruegger Almeida; Pinheiro, Maurício Veloso Brant",Último
32,200,Carlos Eduardo Agostini Balbinot,Artigo Publicado,2017.0,Impact of Excessive Gingival Display on Oral Health-Related Quality of Life in a Southern Brazilian Young Population,10.1111/jcpe.12753,,,Completo,Inglês,,"ANTONIAZZI, RAQUEL PIPPI; DE SENA FISCHER, LUANA; BALBINOT, CARLOS EDUARDO AGOSTINI; ANTONIAZZI, SIMONE PIPPI; SKUPIEN, JOVITO ADIEL",
84,200,Jovito Adiel Skupien,Artigo Publicado,2017.0,Impact of Excessive Gingival Display on Oral Health-Related Quality of Life in a Southern Brazilian Young Population,10.1111/jcpe.12753,,,Completo,Inglês,,"ANTONIAZZI, RAQUEL PIPPI; DE SENA FISCHER, LUANA; BALBINOT, CARLOS EDUARDO AGOSTINI; ANTONIAZZI, SIMONE PIPPI; SKUPIEN, JOVITO ADIEL",Último
127,200,Raquel Pippi Antoniazzi,Artigo Publicado,2017.0,Impact of Excessive Gingival Display on Oral Health-Related Quality of Life in a Southern Brazilian Young Population,10.1111/jcpe.12753,,,Completo,Inglês,,"ANTONIAZZI, RAQUEL PIPPI; DE SENA FISCHER, LUANA; BALBINOT, CARLOS EDUARDO AGOSTINI; ANTONIAZZI, SIMONE PIPPI; SKUPIEN, JOVITO ADIEL",Primeiro
25,202,Bianca Zimmermann dos Santos,Artigo Publicado,2017.0,Reflexões sobre a saúde bucal na gestação: revisão de literatura,,,,Completo,Português,,"FREITAS, G. R.; BOLSON, G.; DOTTO, P. P.; DALPIAN, D. M.; DOS SANTOS, B. Z.",Último
125,202,Patrícia Pasquali Dotto,Artigo Publicado,2017.0,Reflexões sobre a saúde bucal na gestação: revisão de literatura,,,,Completo,Português,,"FREITAS, G.R.; BOLSSON, G. B.; DOTTO, P. P.; DALPIAN, D. M.; SANTOS, B. Z.",
125,202,Patrícia Pasquali Dotto,Trabalho em Evento,2017.0,Reflexões sobre a saúde bucal na gestação: revisão de literatura,,Internacional,Brasil,Resumo Expandido,Português,,"BOLSSON, G. B.; ROJAI, K.C.D.; DALPIAN, D. M.; DOTTO, P. P.; FREITAS, G.R.; SANTOS, B. Z.",
16,203,Ana Marli Bulegon,Artigo Publicado,2014.0,Shared Management in Building a Virtual Learning Space,10.3991/ijes.v2i1.3680,,,Completo,Português,  Educação digital; Redes Sociais; Espaço Virtual de Aprendizagem,"NUNES, JANILSE F.; LAMMEL, IURI; BORTOLUZZI, VALERIA I.; BULEGON, ANA M.",Último
79,203,Janilse Fernandes Nunes,Artigo Aceito para Publicação,2014.0,Shared Management in Building a Virtual Learning Space,10.3991/ijes.v2i1.3680,,,Não Informado,Português,,"NUNES, Janilse F.; LAMMEL, Iuri; BORTOLUZZI, VALERIA I.; BULEGON, ANA M.",
161,203,Valeria Iensen Bortoluzzi,Artigo Publicado,2014.0,Shared Management in Building a Virtual Learning Space,10.3991/ijes.v2i1.3680,,,Completo,Português,  educação digital; redes sociais; Espaço Virtual de Aprendizagem,"NUNES, J. F.; LAMMEL, I.; BULEGON, A. M.; BORTOLUZZI, V. I.",Último
44,205,Daniela Martí Barros,Artigo Publicado,2018.0,Fullerene (C60) particle size implications in neurotoxicity following infusion into the hippocampi of Wistar rats,10.1016/j.taap.2017.11.022,,,Completo,Inglês,  fullerene; nanomaterials; nanotoxicology,"KRAEMER, ÂNDREA BARBOSA; PARFITT, GUSTAVO MORRONE; ACOSTA, DAIANE DA SILVA; BRUCH, GISELE EVA; CORDEIRO, MARCOS FREITAS; MARINS, Luis Fernando; VENTURA-LIMA, JULIANE; MONSERRAT, José Maria; Barros, Daniela Martí",Último
66,205,Gisele Eva Bruch,Artigo Publicado,2018.0,Fullerene (C60) particle size implications in neurotoxicity following infusion into the hippocampi of Wistar rats,10.1016/j.taap.2017.11.022,,,Completo,Inglês,  Buckminsterfullerene; Hippocampus; Learning; Memory; Nanotechnology,"KRAEMER, ÂNDREA BARBOSA; PARFITT, GUSTAVO MORRONE; ACOSTA, DAIANE DA SILVA; BRUCH, GISELE EVA; CORDEIRO, MARCOS FREITAS; MARINS, LUIS FERNANDO; VENTURA-LIMA, JULIANE; MONSERRAT, JOSÉ MARIA; BARROS, DANIELA MARTÍ",
82,205,José María Monserrat,Artigo Publicado,2018.0,Fullerene (C60) particle size implications in neurotoxicity following infusion into the hippocampi of Wistar rats,10.1016/j.taap.2017.11.022,,,Completo,Inglês,  nanotoxicologia; estresse oxidativo,"KRAEMER, ÂNDREA BARBOSA; PARFITT, GUSTAVO MORRONE; ACOSTA, DAIANE DA SILVA; BRUCH, GISELE EVA; CORDEIRO, MARCOS FREITAS; Marins, Luis Fernando; Ventura-Lima, Juliane; Monserrat, José Maria; BARROS, Daniela Martí",
39,206,Cláudia Zamberlan,Capítulo de Livro Publicado,2012.0,Promovendo a qualidade de vida de cadeirantes portadores de doença crônica e seus familiares,,,Brasil,,Português,  Qualidade de vida; Garantia de direitos; Doença crônica; Adolescente; Cuidado,"OLIVEIRA, D. R.; PASIN, J. S. M.; MELLO, K.; MENEGAZZI, B. B.; PORTO, L. O.; QUADROS, J. S.; FREITAS, H.M.B.; ZAMBERLAN, C.; MARCHIORI, M. R. C. T.; REBELATO, G.; MIRANDA, N. N.",
86,206,Juliana Saibt Martins,Capítulo de Livro Publicado,2012.0,Promovendo a qualidade de vida de cadeirantes portadores de doença crônica e seus familiares,,,Brasil,,Português,,"OLIVEIRA, D. R.; PASIN, J. S. M.; MELLO, K.; MENEGAZZI, B. B.; PORTO, L. O.; QUADROS, J. S.; FREITAS, H. M.; ZAMBERLAN, C.; MERCHIORI, M. R. T.; REBELATO, G.; MIRANDA, N. N.",
106,206,Mara Regina Caino Teixeira Marchiori,Capítulo de Livro Publicado,2012.0,Promovendo a qualidade de vida de cadeirantes portadores de doença crônica e seus familiares,,,Brasil,,Português,  Empreendedorismo Social; Enfermagem,"OLIVEIRA, D. R.; PASIN, J. S.; MELLO, K.; MENEGAZZI, B. B.; PORTO, L. O.; QUADROS, J. S.; Hilda Maria Barbosa de Freitas; ZAMBERLAN, Claudia; MARCHIORI, Mara Regina Caino Teixeira; REBELATO, G.; MIRANDA, N. N.",
0,209,Adelina Pinheiro Santos,Capítulo de Livro Publicado,2007.0,Spectroscopic Characterization of Carbon Nanotubes,,,Estados Unidos,,Inglês,  carbon nanotubes; optical properties; Raman spectroscopy,"CORIO, P.; SOUZA FILHO, Antonio; SANTOS, A. P.;Santos, A.P.;Santos, Adelina P.;SANTOS, ADELINA PINHEIRO;SANTOS, ADELINA P.;SANTOS, AD; JORIO, A.; FURTADO, C. A.; PLENTZ, F.; PIMENTA, Marcos A",
36,209,Clascidia Aparecida Furtado,Capítulo de Livro Publicado,2007.0,Spectroscopic Characterization of Carbon Nanotubes,,,Estados Unidos,,Inglês,  carbon nanotube; nanotubo de carbono; nanotecnologia; nanotechnology; espectroscopia; spectroscopy,"CORIO, P.; SOUZA FILHO, A. G.; SANTOS, A. P.; FURTADO, C. A.;Furtado, Clascidia A.;Furtado, C.A.;Furtado, C A;FURTADO, CLASCÍDIA APARECIDA;FURTADO; JORIO, A.; PLENTZ, F. O.; PIMENTA, M. A.",
62,209,Flavio Orlando Plentz Filho,Capítulo de Livro Publicado,2008.0,Spectroscopic Characterization of carbon nanotubes,,,Estados Unidos,,Inglês,,"CORIO, P.; SOUZA FILHO, A. G.; SANTOS, A. P.; FURTADO, C. A.; JORIO, A.; Plentz, F.; PIMENTA, M. A.",
18,210,Andre Santarosa Ferlauto,Artigo Publicado,2009.0,Direct Production of Carbon Nanotubes/Metal Nanoparticles Hybrids from a Redox Reaction between Metal Ions and Reduced Carbon Nanotubes,10.1021/am900424m,,,Completo,Inglês,,"Lorenc?on, Eudes; Ferlauto, Andre S.; de Oliveira, Sergio; Miquita, Douglas R.; Resende, Rodrigo R.; Lacerda, Rodrigo G.; Ladeira, Luiz O.",
136,210,Rodrigo Gribel Lacerda,Artigo Publicado,2009.0,Direct Production of Carbon Nanotubes/Metal Nanoparticles Hybrids from a Redox Reaction between Metal Ions and Reduced Carbon Nanotubes,10.1021/am900424m,,,Completo,Inglês,,"Lorenc?on, Eudes; FERLAUTO, Andre S.; de Oliveira, Sergio; Miquita, Douglas R.; Resende, Rodrigo R.; Lacerda, Rodrigo G.; Ladeira, Luiz O.",
138,210,Rodrigo Ribeiro Resende,Artigo Publicado,2009.0,Direct Production of Carbon Nanotubes/Metal Nanoparticles Hybrids from a Redox Reaction between Metal Ions and Reduced Carbon Nanotubes,10.1021/am900424m,,,Completo,Português,,"LORENCON, E.; Ferlauto, Andre S.; Oliveira, S.; Miquita, Douglas R.; RESENDE, R. R.; Lacerda, R G; Ladeira, L O",
0,211,Adelina Pinheiro Santos,Trabalho em Evento,2005.0,Spectroscopy of small diameter single-wall carbon nanotubes,,Internacional,,Completo,Inglês,,"SANTOS, A. P.;Santos, A.P.;Santos, Adelina P.;SANTOS, ADELINA PINHEIRO;SANTOS, ADELINA P.;SANTOS, AD; PIMENTA, M. A.; JORIO, A.; FANTINI, C.; CANCADO, L. G.; RIBEIRO, H. B.; FURTADO, C. A.; DRESSELHAUS, Mildred S.; DRESSELHAUS, Gene; SAMSONIDZE, Ge. G.",Primeiro
36,211,Clascidia Aparecida Furtado,Artigo Publicado,2005.0,Spectroscopy of small diameter single-wall carbon nanotubes,,,,Completo,Inglês,,"JORIO, A.; CHOU, G. S.; GRUENEIS, A.; JIANG, J.; KOBAYASHI, N.; SAITO, R.; PIMENTA, M. A.; FANTINI, C.; CANCADO, L. G.; RIBEIRO, H. B.; SANTOS, A. P.; FURTADO, C. A.; DRESSELHAUS, M. S.; DRESSELHAUS, G.; SAMSONIDZE, G. G.",
36,211,Clascidia Aparecida Furtado,Trabalho em Evento,2005.0,Spectroscopy of Small Diameter Single-Wall Carbon Nanotubes,,Internacional,,Completo,Português,  carbon nanotube; Raman spectroscopy; espectroscopia Raman; nanomateriais; nanotubo de carbono,"FURTADO, C. A.;Furtado, Clascidia A.;Furtado, C.A.;Furtado, C A;FURTADO, CLASCÍDIA APARECIDA;FURTADO; PIMENTA, M. A.; JORIO, A.; CANCADO, L. G.; RIBEIRO, H. B.; SANTOS, A. P.; DRESSELHAUS, M. S.; DRESSELHAUS, G.; SAMSONIDZE, G. G.; SAITO, R.",Primeiro
0,212,Adelina Pinheiro Santos,Artigo Publicado,2004.0,Optical characterization of DNA-wrapped carbon nanotube hybrids,,,Estados Unidos,Completo,Inglês,  carbon nanotubes; CoMoCAT nanotubes; DNA; DNA-wrapped carbon nanotubes; Raman spectroscopy; photoluminescence,"SHOU, Shin Grace; DRESSELHAUS, Mildred S.; RIBEIRO, H. B.; BARROS, E. B.; SANTOS, A. P.;Santos, A.P.;Santos, Adelina P.;SANTOS, ADELINA PINHEIRO;SANTOS, ADELINA P.;SANTOS, AD; NEZICH, D.; SAMSONIDZE, Ge. G.; PIMENTA, M. A.; JORIO, A.; PLENTZ, F.",
62,212,Flavio Orlando Plentz Filho,Artigo Publicado,2004.0,Optical characterization of DNA-wrapped carbon nanotube hybrids,10.1016/j.cplett.2004.08.117,,,Completo,Inglês,,"Chou SG; Plentz, F.; DRESSELHAUS, M.S.; DRESSELHAUS, G.; et. al.; RIBEIRO, H. B.; BARROS, E. B.; SANTOS, A. P.; NEZICH, D.; SAMSONIDZE, G.; FANTINI, C.; PIMENTA, M. A.; JORIO, A.",
108,212,Marcos Assuncao Pimenta,Artigo Publicado,2004.0,Optical characterization of DNA-wrapped carbon nanotube hybrids,,,,Completo,Inglês,,"S G Chou; F Plentz; H B Ribeiro; E B Barros; A P Santos; D Nezich; SAMSONIDZE, Ge G; FANTINI, C; PIMENTA, M. A.;Pimenta, M. A.;Pimenta, Marcos A.;Pimenta, M.;Pimenta, M A;Pimenta, M.A.;PIMENTA, MAR; JORIO, A.",
